code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sh.600027,2018-10-31,2018-09-30,0.033920,4.827772,0.296168,0.766495,0.030950,0.752286,0.396815,0.103680
sh.600027,2019-03-28,2018-12-31,0.036153,4.705244,0.400472,0.746287,0.025709,0.719811,0.354147,0.100852
sh.600028,2016-04-29,2016-03-31,0.009085,2.086296,0.291318,0.685319,0.021811,0.739390,0.869869,0.033911
sh.600028,2016-08-29,2016-06-30,0.028137,2.101692,0.611471,0.729692,0.030005,0.758947,0.913031,0.043301
sh.600028,2016-10-28,2016-09-30,0.042638,2.087798,0.955051,0.727876,0.029378,0.771541,0.905075,0.042071
sh.600028,2017-03-27,2016-12-31,0.066901,2.120016,1.312769,0.784452,0.030644,0.740764,0.941713,0.043928
sh.600028,2017-04-28,2017-03-31,0.023088,2.066507,0.391053,0.767099,0.037244,0.774946,0.971292,0.049481
sh.600028,2017-08-28,2017-06-30,0.037862,2.086595,0.780830,0.750118,0.030979,0.802030,0.981196,0.039367
sh.600028,2017-10-31,2017-09-30,0.053716,2.082435,1.172975,0.740377,0.029702,0.799522,0.973129,0.038176
sh.600028,2018-03-26,2017-12-31,0.071024,2.149472,1.525602,0.727217,0.029783,0.811962,0.987296,0.037152
sh.600028,2018-04-27,2018-03-31,0.025485,2.150671,0.392200,0.765435,0.039472,0.778106,0.985768,0.051461
sh.600028,2018-08-27,2018-06-30,0.057441,2.218121,0.809418,0.780766,0.040977,0.785080,1.000472,0.052171
sh.600028,2018-10-31,2018-09-30,0.082756,2.247759,1.272438,0.791512,0.036556,0.783634,0.993507,0.046954
sh.600028,2019-03-25,2018-12-31,0.087284,2.205184,1.813896,0.785774,0.027770,0.798880,1.018681,0.034124
sh.600029,2016-04-30,2016-03-31,0.066618,4.627283,0.150208,0.886942,0.108063,0.766599,0.838682,0.168078
sh.600029,2016-08-30,2016-06-30,0.077621,4.708904,0.286408,0.847222,0.067932,0.771105,0.803984,0.109576
sh.600029,2016-10-29,2016-09-30,0.154631,4.547426,0.457463,0.854811,0.086957,0.770607,0.718812,0.156984
sh.600029,2017-03-31,2016-12-31,0.123072,4.707549,0.593684,0.858526,0.051293,0.769975,0.762945,0.087314
sh.600029,2017-04-29,2017-03-31,0.035257,4.578759,0.153848,0.842391,0.059414,0.780322,0.803407,0.094772
sh.600029,2017-08-30,2017-06-30,0.062726,4.579569,0.298477,0.865000,0.053051,0.769601,0.763777,0.090253
sh.600029,2017-10-31,2017-09-30,0.150213,4.387005,0.466849,0.858709,0.085411,0.773652,0.921661,0.119784
sh.600029,2018-03-27,2017-12-31,0.127491,4.514039,0.608845,0.865506,0.053597,0.776654,0.711582,0.096981
sh.600029,2018-04-28,2018-03-31,0.049656,4.278085,0.155587,0.888889,0.083927,0.767704,1.191054,0.091786
sh.600029,2018-08-29,2018-06-30,0.042274,4.425699,0.301958,0.888565,0.035601,0.775556,0.608278,0.075464
sh.600029,2018-10-31,2018-09-30,0.072110,4.035269,0.466071,0.859584,0.044605,0.759856,0.585187,0.100313
sh.600030,2016-04-30,2016-03-31,0.011800,4.316093,0.012660,0.916643,0.235596,0.742110,,
sh.600030,2016-08-25,2016-06-30,0.038075,4.307730,0.030618,0.954095,0.302563,0.749580,,
sh.600030,2016-10-29,2016-09-30,0.057004,4.177867,0.046461,0.950720,0.308896,0.760041,,
sh.600030,2017-03-23,2016-12-31,0.073555,4.305897,0.062630,0.943906,0.288963,0.769928,,
sh.600030,2017-04-29,2017-03-31,0.015959,4.238165,0.014100,0.946152,0.282255,0.750331,,
sh.600030,2017-08-26,2017-06-30,0.034403,4.201662,0.031070,0.950549,0.277241,0.758142,,
sh.600030,2017-10-31,2017-09-30,0.054720,4.242574,0.046370,0.950672,0.292580,0.763857,,
sh.600030,2018-03-23,2017-12-31,0.078178,4.181314,0.070795,0.954564,0.276669,0.740549,,
sh.600030,2018-04-28,2018-03-31,0.017841,4.262511,0.015112,0.961226,0.288137,0.767815,,
sh.600030,2018-08-24,2018-06-30,0.037120,4.279829,0.031158,0.955755,0.291247,0.787456,,
sh.600030,2018-10-31,2018-09-30,0.048346,4.097021,0.043896,0.952092,0.282354,0.797183,,
sh.600030,2019-03-22,2018-12-31,0.061992,4.220995,,0.950738,0.265348,0.792296,,
sh.600031,2016-04-29,2016-03-31,0.003890,2.677808,0.084221,0.908242,0.018990,0.908319,0.154477,0.135342
sh.600031,2016-08-30,2016-06-30,0.005991,2.676168,0.182084,0.885290,0.013888,0.823480,0.263183,0.064082
sh.600031,2016-10-31,2016-09-30,0.007586,2.634445,0.271960,0.838488,0.012627,0.836019,0.178382,0.084670
sh.600031,2017-04-28,2016-12-31,0.008965,2.705173,0.379208,1.242114,0.007036,2.601264,0.063467,0.042618
sh.600031,2017-04-28,2017-03-31,0.032228,2.644422,0.153246,0.918575,0.086576,0.840188,0.742543,0.138771
sh.600031,2017-08-30,2017-06-30,0.049460,2.580863,0.317297,0.913339,0.066129,0.798900,0.822823,0.100598
sh.600031,2017-10-31,2017-09-30,0.075718,2.537191,0.466168,0.929859,0.068847,0.790312,0.688956,0.126443
sh.600031,2018-04-17,2017-12-31,0.086788,2.484551,0.640024,0.939458,0.058095,0.776300,0.832520,0.089891
sh.600031,2018-04-26,2018-03-31,0.056785,2.309975,0.199239,0.966283,0.127686,0.846729,0.811788,0.185762
sh.600031,2018-08-27,2018-06-30,0.126735,2.346829,0.448203,0.964176,0.124964,0.829557,0.968840,0.155484
sh.600031,2018-10-30,2018-09-30,0.175036,2.293504,0.641961,0.964135,0.123305,0.825348,0.984468,0.151755
sh.600033,2016-04-30,2016-03-31,0.021072,2.263103,0.032980,0.760947,0.371010,0.726690,0.800378,0.637884
sh.600033,2016-08-31,2016-06-30,0.042430,2.260852,0.066743,0.764083,0.368002,0.737443,0.801635,0.622507
sh.600033,2016-10-29,2016-09-30,0.065768,2.233817,0.102152,0.766037,0.376243,0.737030,0.810125,0.630131
sh.600033,2017-04-15,2016-12-31,0.081372,2.199209,0.139375,0.756650,0.350855,0.732257,0.806531,0.594078
sh.600033,2017-04-29,2017-03-31,0.025138,2.112119,0.033066,0.777222,0.463106,0.761337,0.850035,0.715595
sh.600033,2017-08-31,2017-06-30,0.049021,2.117897,0.067631,0.779106,0.439269,0.759960,0.847405,0.682101
sh.600033,2017-10-31,2017-09-30,0.069101,2.094599,0.103307,0.773123,0.413053,0.750955,0.841936,0.653301
sh.600033,2018-04-21,2017-12-31,0.076580,2.077186,0.139012,0.760101,0.348911,0.740852,0.826175,0.570047
sh.600033,2018-04-28,2018-03-31,0.020918,2.018360,0.035193,0.762391,0.386280,0.730898,0.857563,0.616283
sh.600033,2018-08-31,2018-06-30,0.045598,2.012766,0.072606,0.782016,0.398995,0.744291,0.864651,0.619988
sh.600033,2018-10-31,2018-09-30,0.068712,1.985017,0.112403,0.773628,0.398070,0.740028,0.867996,0.619718
sh.600035,2016-04-29,2016-03-31,0.033003,2.147051,0.039505,1.005464,0.386984,0.733128,0.771770,0.683951
sh.600035,2016-08-30,2016-06-30,0.053354,2.154147,0.071261,1.006344,0.345374,0.729625,0.746311,0.634265
sh.600035,2016-10-28,2016-09-30,0.077626,2.167841,0.104997,1.006742,0.338755,0.728830,0.744079,0.624655
sh.600035,2017-03-31,2016-12-31,0.093031,2.119375,0.143068,1.009061,0.304062,0.721866,0.728816,0.577948
sh.600035,2017-04-28,2017-03-31,0.034266,1.952970,0.053053,1.004197,0.329336,0.742921,0.831237,0.533300
sh.600035,2017-08-31,2017-06-30,0.064638,1.946113,0.116675,1.004831,0.283302,0.779341,0.815787,0.445600
sh.600035,2017-10-31,2017-09-30,0.094278,1.902624,0.186621,1.004826,0.264244,0.762352,0.812028,0.426853
sh.600035,2018-04-27,2017-12-31,0.111361,1.888087,0.275432,1.006620,0.212732,0.763401,0.801072,0.347863
sh.600035,2018-04-27,2018-03-31,0.027407,1.754477,0.061431,1.004137,0.253243,0.777589,0.823189,0.395628
sh.600035,2018-08-21,2018-06-30,0.051989,1.764714,0.132756,1.004699,0.220876,0.745696,0.828933,0.357328
sh.600035,2018-10-30,2018-09-30,0.079919,1.742469,0.205375,1.004372,0.222354,0.755426,0.841333,0.349852
sh.600036,2016-04-29,2016-03-31,0.049598,14.740292,0.010682,0.996254,0.316195,0.774038,,
sh.600036,2016-08-19,2016-06-30,0.095350,14.901934,0.020508,0.997141,0.312897,0.776613,,
sh.600036,2016-10-29,2016-09-30,0.137720,14.578341,0.029041,0.996141,0.326556,0.776180,,
sh.600036,2017-03-25,2016-12-31,0.162695,14.960623,0.036616,0.995207,0.298433,0.789990,,
sh.600036,2017-04-28,2017-03-31,0.048548,14.511807,0.009558,0.994276,0.352028,0.787860,,
sh.600036,2017-08-19,2017-06-30,0.095552,14.776198,0.018558,0.994755,0.350292,0.790237,,
sh.600036,2017-10-28,2017-09-30,0.139948,14.411906,0.027363,0.993932,0.357048,0.793328,,
sh.600036,2018-03-24,2017-12-31,0.158969,13.868688,0.036094,0.993092,0.319778,0.778981,,
sh.600036,2018-04-28,2018-03-31,0.046446,12.853791,0.009768,0.998503,0.370465,0.775388,,
sh.600036,2018-08-25,2018-06-30,0.091253,13.084566,0.019657,0.997482,0.355691,0.761201,,
sh.600036,2018-10-31,2018-09-30,0.133977,12.731888,0.029395,0.997277,0.358961,0.762754,,
sh.600036,2019-03-23,2018-12-31,0.157910,12.783504,,0.996795,0.325155,0.758885,,
sh.600037,2016-04-29,2016-03-31,0.015882,1.212497,0.042152,1.001645,0.310229,0.999965,1.118659,0.277332
sh.600037,2016-08-20,2016-06-30,0.034920,1.208766,0.087005,1.001307,0.331607,0.997384,1.194456,0.278350
sh.600037,2016-10-29,2016-09-30,0.050072,1.202523,0.128872,1.001265,0.322698,0.999336,1.144122,0.282236
sh.600037,2017-04-01,2016-12-31,0.059884,1.201684,0.183118,0.999758,0.272204,0.995592,1.160737,0.235547
sh.600037,2017-04-29,2017-03-31,0.013917,1.186087,0.036634,1.000000,0.320286,0.999992,1.223806,0.261715
sh.600037,2017-08-26,2017-06-30,0.029964,1.184563,0.080731,1.000000,0.313329,0.996821,1.180553,0.266255
sh.600037,2017-10-28,2017-09-30,0.050071,1.186979,0.120092,1.000000,0.351263,0.996234,1.164380,0.302814
sh.600037,2018-04-14,2017-12-31,0.059770,1.193773,0.177450,1.000000,0.282155,0.992834,1.182414,0.240348
sh.600037,2018-04-28,2018-03-31,0.013375,1.200439,0.034580,1.000000,0.322207,0.990542,1.243129,0.261665
sh.600037,2018-08-31,2018-06-30,0.028652,1.203823,0.077553,1.000000,0.306897,0.995789,1.258083,0.244972
sh.600037,2018-10-30,2018-09-30,0.042550,1.204322,0.116389,1.000000,0.303564,0.995636,1.293934,0.235634
sh.600038,2016-04-22,2016-03-31,0.008456,3.373852,0.110103,0.996750,0.022839,0.767861,0.969367,0.030683
sh.600038,2016-08-26,2016-06-30,0.026637,3.159968,0.267642,0.999213,0.031520,0.859000,1.058374,0.034670
sh.600038,2016-10-28,2016-09-30,0.045750,3.162083,0.393338,0.998712,0.036831,0.849513,1.002663,0.043240
sh.600038,2017-03-16,2016-12-31,0.065511,3.171351,0.588983,0.999046,0.035106,0.843490,1.020692,0.040776
sh.600038,2017-04-28,2017-03-31,0.010294,2.927968,0.103371,0.993810,0.034224,0.763287,0.967383,0.046349
sh.600038,2017-08-31,2017-06-30,0.022321,2.943160,0.262341,0.995197,0.029048,0.803997,1.027738,0.035154
sh.600038,2017-10-27,2017-09-30,0.039112,2.958250,0.379975,1.002847,0.034697,0.800815,1.015562,0.042663
sh.600038,2018-03-17,2017-12-31,0.064695,3.006683,0.569286,0.999997,0.037797,0.830437,1.000917,0.045472
sh.600038,2018-04-27,2018-03-31,0.009717,3.047607,0.096606,1.037882,0.031800,0.759845,0.972594,0.043030
sh.600038,2018-08-25,2018-06-30,0.024515,3.079060,0.239718,1.028861,0.032282,0.839093,1.064750,0.036133
sh.600038,2018-10-26,2018-09-30,0.041792,3.085066,0.362023,1.025548,0.036487,0.844758,1.024410,0.042163
sh.600038,2019-03-21,2018-12-31,0.068332,3.115549,0.561517,0.999973,0.039060,0.858019,1.039273,0.043804
sh.600039,2016-04-30,2016-03-31,0.013103,6.426140,0.120342,0.938764,0.018049,0.800000,0.355004,0.063551
sh.600039,2016-08-31,2016-06-30,0.041458,6.573418,0.275266,0.887270,0.025823,0.823105,0.501547,0.062552
sh.600039,2016-10-29,2016-09-30,0.065056,6.483979,0.408393,0.903427,0.027194,0.827504,0.471488,0.069701
sh.600039,2017-04-15,2016-12-31,0.114328,6.486195,0.508064,0.918342,0.037778,0.823353,0.542352,0.084600
sh.600039,2017-04-29,2017-03-31,0.009477,6.455099,0.066623,0.889991,0.024759,0.823353,0.286260,0.105050
sh.600039,2017-08-31,2017-06-30,0.038234,6.527436,0.207128,0.973901,0.029037,0.823105,0.435158,0.081067
sh.600039,2017-10-31,2017-09-30,0.039722,6.076868,0.323066,0.913000,0.022161,0.823105,0.355566,0.075720
sh.600039,2018-04-14,2017-12-31,0.093590,6.002553,0.480040,0.943402,0.034428,0.844795,0.466689,0.087325
sh.600039,2018-04-28,2018-03-31,0.008757,5.428673,0.069336,0.965317,0.024102,0.823353,0.299425,0.097765
sh.600039,2018-08-31,2018-06-30,0.036152,5.654685,0.206941,0.966689,0.031959,0.826353,0.431159,0.089700
sh.600039,2018-10-31,2018-09-30,0.041896,5.736691,0.325809,0.963591,0.023263,0.826353,0.380666,0.073952
sh.600048,2016-04-28,2016-03-31,0.018881,5.711545,0.045765,0.546944,0.132071,0.679373,0.863344,0.225173
sh.600048,2016-08-30,2016-06-30,0.064705,5.464964,0.131642,0.710172,0.126646,0.706554,0.919531,0.194930
sh.600048,2016-10-29,2016-09-30,0.091386,5.411005,0.207020,0.702888,0.116066,0.723308,0.902264,0.177848
sh.600048,2017-04-18,2016-12-31,0.154520,5.422646,0.355054,0.727553,0.110310,0.732417,0.931786,0.161637
sh.600048,2017-04-29,2017-03-31,0.020951,5.431784,0.036528,0.750192,0.140755,0.685761,0.876284,0.234233
sh.600048,2017-08-30,2017-06-30,0.062535,5.811675,0.103728,0.788954,0.131485,0.703367,0.917127,0.203828
sh.600048,2017-10-27,2017-09-30,0.090164,6.000362,0.137300,0.814297,0.134401,0.718715,0.913003,0.204821
sh.600048,2018-04-17,2017-12-31,0.159259,5.934010,0.251350,0.794111,0.134461,0.765666,0.910902,0.192790
sh.600048,2018-04-27,2018-03-31,0.017527,6.736044,0.027626,0.666300,0.141357,0.752821,0.800719,0.234501
sh.600048,2018-08-14,2018-06-30,0.060119,6.978622,0.078839,0.698672,0.156396,0.733463,0.887783,0.240182
sh.600048,2018-10-30,2018-09-30,0.087336,7.069628,0.122244,0.711289,0.142077,0.743083,0.877841,0.217807
sh.600050,2016-04-22,2016-03-31,0.001850,7.725661,0.115614,0.329916,0.006277,0.724088,0.357252,0.024265
sh.600050,2016-08-18,2016-06-30,0.005710,7.773271,0.230732,0.330598,0.009630,0.785042,0.472283,0.025973
sh.600050,2016-10-22,2016-09-30,0.006244,7.744161,0.341701,0.331216,0.007124,0.757678,0.389508,0.024139
sh.600050,2017-03-16,2016-12-31,0.001973,7.883141,0.445404,0.321044,0.001750,0.825648,0.134325,0.015782
sh.600050,2017-04-22,2017-03-31,0.003526,7.833326,0.113262,0.331626,0.011985,0.735044,0.473597,0.034428
sh.600050,2017-08-17,2017-06-30,0.009987,7.788421,0.227591,0.331872,0.016977,0.707669,0.617301,0.038864
sh.600050,2017-10-28,2017-09-30,0.016772,7.711966,0.341122,0.331576,0.019228,0.734783,0.602576,0.043427
sh.600050,2018-03-16,2017-12-31,0.004000,5.587353,0.462082,0.252883,0.006127,0.708180,0.358711,0.024120
sh.600050,2018-04-21,2018-03-31,0.009556,4.213799,0.130519,0.436215,0.039833,0.750323,0.941919,0.056362
sh.600050,2018-08-16,2018-06-30,0.018906,4.121218,0.264802,0.438451,0.039513,0.761494,0.949868,0.054628
sh.600050,2018-10-23,2018-09-30,0.025264,4.091406,0.390981,0.438899,0.035985,0.749671,0.990047,0.048483
sh.600050,2019-03-14,2018-12-31,0.029620,4.048011,0.521574,0.438761,0.031975,0.770218,1.016489,0.040840
sh.600051,2016-04-27,2016-03-31,0.002277,4.438424,0.048622,0.437326,0.024125,0.460247,0.533885,0.098183
sh.600051,2016-08-30,2016-06-30,0.017617,4.428476,0.169321,0.494318,0.047530,0.612619,0.764269,0.101515
sh.600051,2016-10-25,2016-09-30,0.050872,4.228926,0.336992,0.549391,0.064975,0.701822,0.820575,0.112824
sh.600051,2017-04-22,2016-12-31,0.077974,4.265785,0.514489,0.601957,0.059022,0.712523,0.834452,0.099268
sh.600051,2017-04-29,2017-03-31,0.004447,4.289105,0.062220,0.834469,0.019969,0.515022,0.564376,0.068700
sh.600051,2017-08-15,2017-06-30,0.018361,4.110278,0.277485,0.632090,0.025468,0.667552,0.728617,0.052362
sh.600051,2017-10-24,2017-09-30,0.050763,3.889602,0.581269,0.541529,0.041462,0.719807,0.827145,0.069638
sh.600051,2018-04-17,2017-12-31,0.220728,3.427752,0.946256,0.865338,0.078642,0.709231,0.911830,0.121605
sh.600051,2018-04-24,2018-03-31,0.001199,2.840987,0.109092,0.326409,0.011850,0.628375,0.421760,0.044713
sh.600051,2018-08-14,2018-06-30,0.020606,2.867861,0.314075,0.683116,0.033489,0.770309,0.747494,0.058160
sh.600051,2018-10-23,2018-09-30,0.033898,2.938571,0.442230,0.851932,0.030618,0.588557,0.806435,0.064509
sh.600051,2019-03-26,2018-12-31,0.103299,2.784986,0.603105,0.678075,0.090699,0.751733,0.906627,0.133079
sh.600052,2016-04-29,2016-03-31,-0.005025,4.154807,0.033752,1.000000,-0.035834,4.448692,-0.147097,0.054760
sh.600052,2016-08-16,2016-06-30,0.283642,3.214360,0.075186,1.000000,1.173653,0.982232,0.953246,1.253489
sh.600052,2016-10-25,2016-09-30,0.259271,3.272596,0.080431,1.000000,0.985000,1.000625,0.919377,1.070708
sh.600052,2017-03-21,2016-12-31,0.213536,3.094788,0.335834,1.000000,0.205455,1.025477,0.939257,0.213308
sh.600052,2017-04-25,2017-03-31,0.009490,2.133253,0.025439,1.000000,0.174863,0.714698,0.920311,0.265852
sh.600052,2017-08-22,2017-06-30,0.015342,2.144751,0.039340,1.000000,0.181836,1.280753,0.834142,0.170206
sh.600052,2017-10-31,2017-09-30,0.019044,2.267897,0.041601,1.000000,0.201853,2.478367,0.649246,0.125447
sh.600052,2018-03-23,2017-12-31,0.086572,2.241736,0.168247,1.000000,0.229533,1.119185,0.931264,0.220227
sh.600052,2018-04-28,2018-03-31,0.018039,2.338101,0.007821,1.000000,0.986430,1.411372,0.948090,0.737182
sh.600052,2018-08-28,2018-06-30,0.043871,2.324038,0.013807,1.000000,1.367238,1.144582,0.956564,1.248772
sh.600052,2018-10-30,2018-09-30,0.045702,2.585629,0.082069,1.000000,0.215375,1.067045,0.955149,0.211320
sh.600053,2016-04-28,2016-03-31,0.025694,3.877063,0.054802,0.979501,0.123460,0.813282,0.836318,0.181516
sh.600053,2016-08-10,2016-06-30,0.135514,3.668680,0.146456,0.990972,0.254511,0.862535,0.861302,0.342590
sh.600053,2016-10-31,2016-09-30,0.212738,3.482095,0.226914,0.990269,0.271888,0.862723,0.877456,0.359165
sh.600053,2017-04-29,2016-12-31,0.442122,3.111765,0.372012,0.993649,0.384367,0.864473,0.929451,0.478374
sh.600053,2017-04-29,2017-03-31,0.029893,2.368951,0.033969,1.002760,0.370445,0.864225,1.032521,0.415144
sh.600053,2017-08-25,2017-06-30,0.075590,2.511462,0.076208,0.982295,0.402063,0.889555,0.911359,0.495944
sh.600053,2017-10-30,2017-09-30,0.079855,2.502250,0.107816,0.961333,0.307900,0.879828,0.840081,0.416573
sh.600053,2018-03-21,2017-12-31,0.175131,2.433754,0.167982,0.980503,0.436892,0.861334,0.897839,0.564942
sh.600053,2018-04-27,2018-03-31,0.022871,2.433378,0.033951,0.968307,0.285901,0.842851,0.757253,0.447944
sh.600053,2018-08-25,2018-06-30,0.047818,2.511223,0.075600,1.005440,0.250513,0.899573,0.787492,0.353629
sh.600053,2018-10-27,2018-09-30,0.083255,2.418132,0.121714,0.994166,0.284532,0.933156,0.754807,0.403962
sh.600054,2016-04-28,2016-03-31,0.019226,1.328147,0.075512,0.939549,0.204031,0.793172,0.968344,0.265644
sh.600054,2016-08-25,2016-06-30,0.058006,1.343729,0.180409,0.945943,0.252954,0.757183,0.985651,0.338935
sh.600054,2016-10-27,2016-09-30,0.105346,1.320006,0.302187,0.943607,0.279883,0.753646,0.983956,0.377427
sh.600054,2017-04-14,2016-12-31,0.098705,1.288214,0.363261,0.938614,0.224721,0.735008,0.993691,0.307680
sh.600054,2017-04-28,2017-03-31,0.011287,1.232088,0.053257,0.931605,0.184645,0.720224,1.003139,0.255570
sh.600054,2017-08-25,2017-06-30,0.045776,1.247053,0.142478,0.937375,0.274845,0.748372,1.009757,0.363709
sh.600054,2017-10-28,2017-09-30,0.081799,1.234362,0.255053,0.942510,0.275671,0.757104,1.002823,0.363087
sh.600054,2018-04-12,2017-12-31,0.099819,1.197227,0.359206,0.944412,0.245771,0.733472,1.012864,0.330823
sh.600054,2018-04-28,2018-03-31,0.018789,1.141167,0.051762,0.963920,0.329988,0.722061,0.999108,0.457416
sh.600054,2018-08-25,2018-06-30,0.053507,1.158462,0.143989,0.950820,0.337367,0.752623,1.003980,0.446478
sh.600054,2018-10-27,2018-09-30,0.101435,1.154426,0.248534,0.952389,0.371213,0.756875,0.993894,0.493468
sh.600055,2016-04-29,2016-03-31,-0.007903,1.424048,0.078451,0.942720,-0.075039,1.000000,0.967833,-0.077533
sh.600055,2016-08-20,2016-06-30,0.026954,1.407023,0.226096,1.066302,0.079459,0.998803,1.075039,0.074002
sh.600055,2016-10-22,2016-09-30,0.037318,1.400727,0.334693,1.084037,0.073429,0.974248,1.117762,0.067430
sh.600055,2017-04-08,2016-12-31,0.057449,1.418645,0.460403,1.046179,0.084074,0.844158,1.279524,0.077838
sh.600055,2017-04-29,2017-03-31,0.001307,1.216541,0.055380,7.847510,0.002472,1.000000,-0.189358,-0.013056
sh.600055,2017-08-26,2017-06-30,0.017034,1.225492,0.151994,1.156890,0.079046,0.775983,1.127466,0.090349
sh.600055,2017-10-28,2017-09-30,0.035174,1.231278,0.242375,1.097553,0.107387,0.804166,1.062374,0.125698
sh.600055,2018-04-28,2017-12-31,0.060011,1.244268,0.390712,1.079274,0.114375,0.851356,1.179056,0.113942
sh.600055,2018-04-28,2018-03-31,0.001937,1.234555,0.058991,4.368945,0.006088,0.206120,0.912726,0.032360
sh.600055,2018-08-25,2018-06-30,0.022807,1.241061,0.164307,1.081508,0.103418,0.806892,1.039521,0.123296
sh.600055,2018-10-27,2018-09-30,0.047145,1.240013,0.266533,1.044796,0.136529,0.838444,1.023432,0.159108
sh.600056,2016-04-29,2016-03-31,0.046418,3.061537,0.318051,0.887425,0.053718,0.775712,0.952311,0.072718
sh.600056,2016-08-29,2016-06-30,0.091948,3.135258,0.692147,0.866004,0.048927,0.768762,0.978587,0.065037
sh.600056,2016-10-29,2016-09-30,0.123401,2.955953,1.037743,0.857468,0.046915,0.770701,0.957197,0.063596
sh.600056,2017-03-28,2016-12-31,0.154430,2.905795,1.442672,0.847572,0.043463,0.777518,0.969819,0.057640
sh.600056,2017-04-28,2017-03-31,0.046748,2.805248,0.333323,0.874418,0.057175,0.780137,0.973297,0.075299
sh.600056,2017-08-26,2017-06-30,0.091868,2.799906,0.716721,0.866016,0.052862,0.761786,0.996168,0.069659
sh.600056,2017-10-28,2017-09-30,0.136419,2.790882,1.061172,0.850299,0.054172,0.766820,0.968550,0.072939
sh.600056,2018-03-31,2017-12-31,0.177414,2.780956,1.478914,0.841735,0.051248,0.772124,0.974845,0.068085
sh.600056,2018-04-28,2018-03-31,0.053503,2.681174,0.307979,0.869586,0.074511,0.789097,0.976133,0.096734
sh.600056,2018-08-28,2018-06-30,0.106662,2.964220,0.622713,0.839696,0.068816,0.787950,0.980867,0.089039
